1780.0000,12.119183
1790.0000,12.141835
1800.0000,12.164404
1810.0000,12.186889
1820.0000,12.209291
1830.0000,12.231612
1840.0000,12.253851
1850.0000,12.276010
1860.0000,12.298089
1870.0000,12.320090
1880.0000,12.342012
1890.0000,12.363856
1900.0000,12.385623
1910.0000,12.407314
1920.0000,12.428930
1930.0000,12.450471
1940.0000,12.471937
1950.0000,12.493330
1960.0000,12.514649
1970.0000,12.535897
1980.0000,12.557072
1990.0000,12.578177
2000.0000,12.599210
2010.0000,12.620174
2020.0000,12.641069
2030.0000,12.661894
2040.0000,12.682651
2050.0000,12.703341
2060.0000,12.723963
2070.0000,12.744519
2080.0000,12.765009
2090.0000,12.785433
2100.0000,12.805792
2110.0000,12.826086
2120.0000,12.846317
2130.0000,12.866484
2140.0000,12.886587
2150.0000,12.906629
2160.0000,12.926608
2170.0000,12.946526
2180.0000,12.966383
2190.0000,12.986179
2200.0000,13.005914
2210.0000,13.025591
2220.0000,13.045208
2230.0000,13.064766
2240.0000,13.084265
2250.0000,13.103707
2260.0000,13.123091
2270.0000,13.142418
2280.0000,13.161689
2290.0000,13.180903
2300.0000,13.200061
2310.0000,13.219164
2320.0000,13.238212
2330.0000,13.257205
2340.0000,13.276144
2350.0000,13.295029
2360.0000,13.313860
2370.0000,13.332639
2380.0000,13.351364
2390.0000,13.370038
2400.0000,13.388659
2410.0000,13.407229
2420.0000,13.425747
2430.0000,13.444214
2440.0000,13.462631
2450.0000,13.480997
2460.0000,13.499314
2470.0000,13.517581
2480.0000,13.535799
2490.0000,13.553968
2500.0000,13.572088
2510.0000,13.590160
2520.0000,13.608184
2530.0000,13.626161
2540.0000,13.644090
2550.0000,13.661972
2560.0000,13.679808
2570.0000,13.697597
2580.0000,13.715340
2590.0000,13.733037
2600.0000,13.750689
2610.0000,13.768295
2620.0000,13.785857
2630.0000,13.803374
2640.0000,13.820846
2650.0000,13.838275
2660.0000,13.855660
2670.0000,13.873001
2680.0000,13.890299
2690.0000,13.907554
2700.0000,13.924767
2710.0000,13.941936
2720.0000,13.959064
2730.0000,13.976150
2740.0000,13.993194
2750.0000,14.010197
2760.0000,14.027158
2770.0000,14.044079
2780.0000,14.060959
2790.0000,14.077798
2800.0000,14.094597
2810.0000,14.111357
2820.0000,14.128076
2830.0000,14.144757
2840.0000,14.161398
2850.0000,14.177999
2860.0000,14.194562
2870.0000,14.211087
2880.0000,14.227573
2890.0000,14.244021
2900.0000,14.260431
2910.0000,14.276804
2920.0000,14.293139
2930.0000,14.309437
2940.0000,14.325698
2950.0000,14.341921
2960.0000,14.358109
2970.0000,14.374260
2980.0000,14.390374
2990.0000,14.406453
3000.0000,14.422496
3010.0000,14.438503
3020.0000,14.454475
3030.0000,14.470411
3040.0000,14.486313
3050.0000,14.502180
3060.0000,14.518012
3070.0000,14.533809
3080.0000,14.549573
3090.0000,14.565302
3100.0000,14.580997
3110.0000,14.596659
3120.0000,14.612287
3130.0000,14.627882
3140.0000,14.643444
3150.0000,14.658972
3160.0000,14.674468
3170.0000,14.689931
3180.0000,14.705362
3190.0000,14.720760
3200.0000,14.736126
3210.0000,14.751460
3220.0000,14.766763
3230.0000,14.782033
3240.0000,14.797272
3250.0000,14.812480
3260.0000,14.827657
3270.0000,14.842803
3280.0000,14.857918
3290.0000,14.873002
3300.0000,14.888056
3310.0000,14.903079
3320.0000,14.918072
3330.0000,14.933035
3340.0000,14.947968
3350.0000,14.962871
3360.0000,14.977745
3370.0000,14.992589
3380.0000,15.007404
3390.0000,15.022189
3400.0000,15.036946
3410.0000,15.051674
3420.0000,15.066373
3430.0000,15.081043
3440.0000,15.095685
3450.0000,15.110298
3460.0000,15.124883
3470.0000,15.139440
3480.0000,15.153970
3490.0000,15.168471
3500.0000,15.182945
3510.0000,15.197391
3520.0000,15.211810
3530.0000,15.226201
3540.0000,15.240566
3550.0000,15.254903
3560.0000,15.269213
3570.0000,15.283497
3580.0000,15.297754
3590.0000,15.311985
3600.0000,15.326189
3610.0000,15.340366
3620.0000,15.354518
3630.0000,15.368644
3640.0000,15.382743
3650.0000,15.396817
3660.0000,15.410865
3670.0000,15.424888
3680.0000,15.438885
3690.0000,15.452857
3700.0000,15.466804
3710.0000,15.480725
3720.0000,15.494622
3730.0000,15.508493
3740.0000,15.522340
3750.0000,15.536163
3760.0000,15.549960
3770.0000,15.563733
3780.0000,15.577482
3790.0000,15.591207
3800.0000,15.604908
3810.0000,15.618584
3820.0000,15.632237
3830.0000,15.645865
3840.0000,15.659471
3850.0000,15.673052
3860.0000,15.686610
3870.0000,15.700145
3880.0000,15.713656
3890.0000,15.727144
3900.0000,15.740609
3910.0000,15.754051
3920.0000,15.767470
3930.0000,15.780867
3940.0000,15.794240
3950.0000,15.807591
3960.0000,15.820920
3970.0000,15.834226
3980.0000,15.847510
3990.0000,15.860771
4000.0000,15.874011
4010.0000,15.887228
4020.0000,15.900423
4030.0000,15.913597
4040.0000,15.926748
4050.0000,15.939879
4060.0000,15.952987
4070.0000,15.966074
4080.0000,15.979139
4090.0000,15.992184
4100.0000,16.005207
4110.0000,16.018208
4120.0000,16.031189
4130.0000,16.044149
4140.0000,16.057088
4150.0000,16.070006
4160.0000,16.082903
4170.0000,16.095780
4180.0000,16.108636
4190.0000,16.121471
4200.0000,16.134286
4210.0000,16.147081
4220.0000,16.159856
4230.0000,16.172610
4240.0000,16.185345
4250.0000,16.198059
4260.0000,16.210753
4270.0000,16.223428
4280.0000,16.236083
4290.0000,16.248718
4300.0000,16.261333
4310.0000,16.273929
4320.0000,16.286506
4330.0000,16.299063
4340.0000,16.311601
4350.0000,16.324119
4360.0000,16.336618
4370.0000,16.349099
4380.0000,16.361560
4390.0000,16.374002
4400.0000,16.386425
4410.0000,16.398830
4420.0000,16.411216
4430.0000,16.423583
4440.0000,16.435932
4450.0000,16.448262
4460.0000,16.460573
4470.0000,16.472866
4480.0000,16.485141
4490.0000,16.497398
4500.0000,16.509636
4510.0000,16.521857
4520.0000,16.534059
4530.0000,16.546243
4540.0000,16.558409
4550.0000,16.570558
4560.0000,16.582689
4570.0000,16.594802
4580.0000,16.606897
4590.0000,16.618975
4600.0000,16.631035
4610.0000,16.643078
4620.0000,16.655103
4630.0000,16.667111
4640.0000,16.679102
4650.0000,16.691075
4660.0000,16.703032
4670.0000,16.714971
4680.0000,16.726893
4690.0000,16.738798
4700.0000,16.750687
4710.0000,16.762558
4720.0000,16.774413
4730.0000,16.786251
4740.0000,16.798072
4750.0000,16.809877
4760.0000,16.821665
4770.0000,16.833437
4780.0000,16.845192
4790.0000,16.856931
4800.0000,16.868653
4810.0000,16.880360
4820.0000,16.892050
4830.0000,16.903723
4840.0000,16.915381
4850.0000,16.927023
4860.0000,16.938649
4870.0000,16.950258
4880.0000,16.961852
4890.0000,16.973430
4900.0000,16.984993
4910.0000,16.996539
4920.0000,17.008070
4930.0000,17.019585
4940.0000,17.031085
4950.0000,17.042569
4960.0000,17.054038
4970.0000,17.065491
4980.0000,17.076929
4990.0000,17.088352
5000.0000,17.099759
5010.0000,17.111152
5020.0000,17.122529
5030.0000,17.133891
5040.0000,17.145238
5050.0000,17.156570
5060.0000,17.167887
5070.0000,17.179189
5080.0000,17.190476
5090.0000,17.201749
5100.0000,17.213006
5110.0000,17.224249
5120.0000,17.235478
5130.0000,17.246691
5140.0000,17.257890
5150.0000,17.269075
5160.0000,17.280245
5170.0000,17.291401
5180.0000,17.302542
5190.0000,17.313669
5200.0000,17.324782
5210.0000,17.335881
5220.0000,17.346965
5230.0000,17.358035
5240.0000,17.369091
5250.0000,17.380133
5260.0000,17.391161
5270.0000,17.402175
5280.0000,17.413175
5290.0000,17.424162
5300.0000,17.435134
5310.0000,17.446093
5320.0000,17.457037
5330.0000,17.467969
5340.0000,17.478886
5350.0000,17.489790
5360.0000,17.500680
5370.0000,17.511557
5380.0000,17.522420
5390.0000,17.533270
5400.0000,17.544106
5410.0000,17.554929
5420.0000,17.565739
5430.0000,17.576536
5440.0000,17.587319
5450.0000,17.598089
5460.0000,17.608845
5470.0000,17.619589
5480.0000,17.630320
5490.0000,17.641037
5500.0000,17.651742
5510.0000,17.662433
5520.0000,17.673112
5530.0000,17.683778
5540.0000,17.694430
5550.0000,17.705071
5560.0000,17.715698
5570.0000,17.726312
5580.0000,17.736914
5590.0000,17.747503
5600.0000,17.758080
5610.0000,17.768644
5620.0000,17.779195
5630.0000,17.789734
5640.0000,17.800261
5650.0000,17.810775
5660.0000,17.821277
5670.0000,17.831766
5680.0000,17.842243
5690.0000,17.852707
5700.0000,17.863160
5710.0000,17.873600
5720.0000,17.884028
5730.0000,17.894444
5740.0000,17.904848
5750.0000,17.915239
5760.0000,17.925619
5770.0000,17.935987
5780.0000,17.946342
5790.0000,17.956686
5800.0000,17.967018
5810.0000,17.977338
5820.0000,17.987646
5830.0000,17.997942
5840.0000,18.008227
5850.0000,18.018499
5860.0000,18.028761
5870.0000,18.039010
5880.0000,18.049248
5890.0000,18.059474
5900.0000,18.069689
5910.0000,18.079892
5920.0000,18.090083
5930.0000,18.100264
5940.0000,18.110432
5950.0000,18.120589
5960.0000,18.130735
5970.0000,18.140870
5980.0000,18.150993
5990.0000,18.161105
6000.0000,18.171206
6010.0000,18.181295
6020.0000,18.191374
6030.0000,18.201441
6040.0000,18.211497
6050.0000,18.221542
6060.0000,18.231576
6070.0000,18.241599
6080.0000,18.251611
6090.0000,18.261611
6100.0000,18.271601
6110.0000,18.281580
6120.0000,18.291549
6130.0000,18.301506
6140.0000,18.311452
6150.0000,18.321388
6160.0000,18.331313
6170.0000,18.341227
6180.0000,18.351131
6190.0000,18.361023
6200.0000,18.370906
6210.0000,18.380777
6220.0000,18.390638
6230.0000,18.400488
6240.0000,18.410328
6250.0000,18.420157
6260.0000,18.429976
6270.0000,18.439785
6280.0000,18.449583
6290.0000,18.459370
6300.0000,18.469148
6310.0000,18.478914
6320.0000,18.488671
6330.0000,18.498417
6340.0000,18.508153
6350.0000,18.517879
6360.0000,18.527595
6370.0000,18.537300
6380.0000,18.546995
6390.0000,18.556680
6400.0000,18.566355
6410.0000,18.576020
6420.0000,18.585675
6430.0000,18.595320
6440.0000,18.604955
6450.0000,18.614580
6460.0000,18.624195
6470.0000,18.633800
6480.0000,18.643395
6490.0000,18.652980
6500.0000,18.662556
6510.0000,18.672121
6520.0000,18.681677
6530.0000,18.691223
6540.0000,18.700760
6550.0000,18.710286
6560.0000,18.719803
6570.0000,18.729311
6580.0000,18.738808
6590.0000,18.748296
6600.0000,18.757775
6610.0000,18.767243
6620.0000,18.776703
6630.0000,18.786152
6640.0000,18.795593
6650.0000,18.805024
6660.0000,18.814445
6670.0000,18.823857
6680.0000,18.833259
6690.0000,18.842653
6700.0000,18.852036
6710.0000,18.861411
6720.0000,18.870776
6730.0000,18.880132
6740.0000,18.889478
6750.0000,18.898816
6760.0000,18.908144
6770.0000,18.917463
6780.0000,18.926773
6790.0000,18.936073
6800.0000,18.945365
6810.0000,18.954647
6820.0000,18.963920
6830.0000,18.973185
6840.0000,18.982440
6850.0000,18.991686
6860.0000,19.000923
6870.0000,19.010152
6880.0000,19.019371
6890.0000,19.028581
6900.0000,19.037783
6910.0000,19.046975
6920.0000,19.056159
6930.0000,19.065334
6940.0000,19.074500
6950.0000,19.083657
6960.0000,19.092805
6970.0000,19.101945
6980.0000,19.111076
6990.0000,19.120198
7000.0000,19.129312
7010.0000,19.138417
7020.0000,19.147513
7030.0000,19.156600
7040.0000,19.165679
7050.0000,19.174750
7060.0000,19.183812
7070.0000,19.192865
7080.0000,19.201910
7090.0000,19.210946
7100.0000,19.219973
7110.0000,19.228993
7120.0000,19.238003
7130.0000,19.247006
7140.0000,19.256000
7150.0000,19.264985
7160.0000,19.273962
7170.0000,19.282931
7180.0000,19.291892
7190.0000,19.300844
7200.0000,19.309788
7210.0000,19.318723
7220.0000,19.327651
7230.0000,19.336570
7240.0000,19.345481
7250.0000,19.354383
7260.0000,19.363278
7270.0000,19.372164
7280.0000,19.381042
7290.0000,19.389912
7300.0000,19.398774
7310.0000,19.407628
7320.0000,19.416474
7330.0000,19.425311
7340.0000,19.434141
7350.0000,19.442963
7360.0000,19.451777
7370.0000,19.460582
7380.0000,19.469380
7390.0000,19.478170
7400.0000,19.486952
7410.0000,19.495726
7420.0000,19.504492
7430.0000,19.513250
7440.0000,19.522000
7450.0000,19.530743
7460.0000,19.539477
7470.0000,19.548204
7480.0000,19.556923
7490.0000,19.565635
7500.0000,19.574338
7510.0000,19.583034
7520.0000,19.591722
7530.0000,19.600403
7540.0000,19.609075
7550.0000,19.617740
7560.0000,19.626398
7570.0000,19.635048
7580.0000,19.643690
7590.0000,19.652324
7600.0000,19.660951
7610.0000,19.669571
7620.0000,19.678183
7630.0000,19.686787
7640.0000,19.695384
7650.0000,19.703973
7660.0000,19.712555
7670.0000,19.721130
7680.0000,19.729697
7690.0000,19.738256
7700.0000,19.746808
7710.0000,19.755353
7720.0000,19.763890
7730.0000,19.772420
7740.0000,19.780943
7750.0000,19.789458
7760.0000,19.797966
7770.0000,19.806467
7780.0000,19.814960
7790.0000,19.823446
7800.0000,19.831925
7810.0000,19.840396
7820.0000,19.848861
7830.0000,19.857318
7840.0000,19.865768
7850.0000,19.874211
7860.0000,19.882646
7870.0000,19.891075
7880.0000,19.899496
7890.0000,19.907910
7900.0000,19.916317
7910.0000,19.924717
7920.0000,19.933110
7930.0000,19.941496
7940.0000,19.949874
7950.0000,19.958246
7960.0000,19.966611
7970.0000,19.974969
7980.0000,19.983319
7990.0000,19.991663
8000.0000,20.000000
8010.0000,20.008330
8020.0000,20.016653
8030.0000,20.024969
8040.0000,20.033278
8050.0000,20.041580
8060.0000,20.049876
8070.0000,20.058164
8080.0000,20.066446
8090.0000,20.074720
8100.0000,20.082989
8110.0000,20.091250
8120.0000,20.099504
8130.0000,20.107752
8140.0000,20.115993
8150.0000,20.124227
8160.0000,20.132454
8170.0000,20.140675
8180.0000,20.148889
8190.0000,20.157096
8200.0000,20.165297
8210.0000,20.173491
8220.0000,20.181678
8230.0000,20.189859
8240.0000,20.198033
8250.0000,20.206200
8260.0000,20.214361
8270.0000,20.222515
8280.0000,20.230663
8290.0000,20.238804
8300.0000,20.246939
8310.0000,20.255067
8320.0000,20.263188
8330.0000,20.271303
8340.0000,20.279412
8350.0000,20.287514
8360.0000,20.295609
8370.0000,20.303698
8380.0000,20.311781
8390.0000,20.319857
8400.0000,20.327927
8410.0000,20.335991
8420.0000,20.344048
8430.0000,20.352098
8440.0000,20.360143
8450.0000,20.368181
8460.0000,20.376212
8470.0000,20.384237
8480.0000,20.392256
8490.0000,20.400269
8500.0000,20.408276
8510.0000,20.416276
8520.0000,20.424269
8530.0000,20.432257
8540.0000,20.440238
8550.0000,20.448214
8560.0000,20.456182
8570.0000,20.464145
8580.0000,20.472102
8590.0000,20.480052
8600.0000,20.487996
8610.0000,20.495934
8620.0000,20.503866
8630.0000,20.511792
8640.0000,20.519711
8650.0000,20.527625
8660.0000,20.535532
8670.0000,20.543434
8680.0000,20.551329
8690.0000,20.559218
8700.0000,20.567101
8710.0000,20.574978
8720.0000,20.582849
8730.0000,20.590714
8740.0000,20.598573
8750.0000,20.606426
8760.0000,20.614274
8770.0000,20.622115
8780.0000,20.629950
8790.0000,20.637779
8800.0000,20.645602
8810.0000,20.653420
8820.0000,20.661231
8830.0000,20.669037
8840.0000,20.676836
8850.0000,20.684630
8860.0000,20.692418
8870.0000,20.700200
8880.0000,20.707976
8890.0000,20.715746
8900.0000,20.723511
8910.0000,20.731270
8920.0000,20.739023
8930.0000,20.746770
8940.0000,20.754511
8950.0000,20.762247
8960.0000,20.769976
8970.0000,20.777700
8980.0000,20.785419
8990.0000,20.793131
9000.0000,20.800838
9010.0000,20.808539
9020.0000,20.816235
9030.0000,20.823925
9040.0000,20.831609
9050.0000,20.839287
9060.0000,20.846960
9070.0000,20.854627
9080.0000,20.862289
9090.0000,20.869945
9100.0000,20.877595
9110.0000,20.885239
9120.0000,20.892879
9130.0000,20.900512
9140.0000,20.908140
9150.0000,20.915762
9160.0000,20.923379
9170.0000,20.930990
9180.0000,20.938596
9190.0000,20.946196
9200.0000,20.953791
9210.0000,20.961380
9220.0000,20.968964
9230.0000,20.976542
9240.0000,20.984115
9250.0000,20.991682
9260.0000,20.999244
9270.0000,21.006801
9280.0000,21.014351
9290.0000,21.021897
9300.0000,21.029437
9310.0000,21.036972
9320.0000,21.044501
9330.0000,21.052025
9340.0000,21.059544
9350.0000,21.067057
9360.0000,21.074565
9370.0000,21.082067
9380.0000,21.089565
9390.0000,21.097056
9400.0000,21.104543
9410.0000,21.112024
9420.0000,21.119500
9430.0000,21.126971
9440.0000,21.134436
9450.0000,21.141896
9460.0000,21.149351
9470.0000,21.156801
9480.0000,21.164245
9490.0000,21.171684
9500.0000,21.179118
9510.0000,21.186547
9520.0000,21.193970
9530.0000,21.201388
9540.0000,21.208801
9550.0000,21.216209
9560.0000,21.223612
9570.0000,21.231010
9580.0000,21.238402
9590.0000,21.245789
9600.0000,21.253171
9610.0000,21.260548
9620.0000,21.267920
9630.0000,21.275287
9640.0000,21.282649
9650.0000,21.290005
9660.0000,21.297357
9670.0000,21.304703
9680.0000,21.312045
9690.0000,21.319381
9700.0000,21.326712
9710.0000,21.334039
9720.0000,21.341360
9730.0000,21.348676
9740.0000,21.355987
9750.0000,21.363293
9760.0000,21.370595
9770.0000,21.377891
9780.0000,21.385182
9790.0000,21.392468
9800.0000,21.399750
9810.0000,21.407026
9820.0000,21.414297
9830.0000,21.421564
9840.0000,21.428825
9850.0000,21.436082
9860.0000,21.443334
9870.0000,21.450581
9880.0000,21.457822
9890.0000,21.465060
9900.0000,21.472292
9910.0000,21.479519
9920.0000,21.486741
9930.0000,21.493959
9940.0000,21.501172
9950.0000,21.508380
9960.0000,21.515583
9970.0000,21.522781
9980.0000,21.529974
9990.0000,21.537163
10000.0000,21.544347
